20
50
0	1	25	2
0	2	6	3
0	3	7	3
0	4	16	13
0	5	0.1	14
0	6	88	25
0	7	12	15
0	8	43	48
0	9	92	47
0	10	77.51887101	25
0	11	3.550697292	25
0	12	6.710076972	25
0	13	64.8966566	25
0	14	78.41855662	25
0	15	47.05492009	25
0	16	23.95549043	25
0	17	61.14460796	25
0	18	98.94767364	25
0	19	40.37550963	25
1	2	1	2
1	3	3	2
1	4	32	13
1	5	23	14
1	6	45	18
1	7	55	21
1	8	32	49
1	9	62	47
1	10	17.50361465	25
1	11	93.62674242	25
1	12	15.96861123	25
1	13	33.19249163	25
1	14	19.75905146	25
1	15	67.71712119	25
1	16	3.107635417	25
1	17	14.2037633	25
1	18	76.48500577	25
1	19	55.77040452	25
2	3	18	3
2	4	23	21
2	5	19	15
2	6	78	14
2	7	93	13
2	8	39	47
2	9	80	48
2	10	16.29735507	25
2	11	50.344903	25
2	12	85.67302853	25
2	13	68.58238066	25
2	14	50.14566153	25
2	15	32.5982928	25
2	16	2.890078942	25
2	17	51.82874477	25
2	18	21.3651462	25
2	19	91.9436075	25
3	4	77	13
3	5	38	14
3	6	96	25
3	7	16	16
3	8	80	50
3	9	98	46
3	10	13.43203959	25
3	11	26.78180001	25
3	12	32.83583036	25
3	13	59.08286954	25
3	14	29.62367124	25
3	15	81.23265006	25
3	16	9.306654915	25
3	17	15.49797749	25
3	18	58.20940335	25
3	19	77.51814615	25
4	5	50	2.8
4	6	7	3.21
4	7	2.2	0.95
4	8	77	48
4	9	77	49
4	10	50	0
4	11	94.26759193	25
4	12	62.16723694	25
4	13	73.97764157	25
4	14	73.86727384	25
4	15	55.14429243	25
4	16	72.8797081	25
4	17	30.5532648	25
4	18	97.94086096	25
4	19	31.68110737	25
5	6	1.4	0.555
5	7	2.2	2.09
5	8	88	49
5	9	39	44
5	10	95.54223534	25
5	11	13.67867501	25
5	12	86.44140742	25
5	13	44.18590388	25
5	14	9.173813952	25
5	15	68.28335901	25
5	16	87.01649903	25
5	17	69.21147053	25
5	18	65.42554084	25
5	19	96.2150494	25
6	7	28	2.2
6	8	98	47
6	9	43	42
6	10	79.36974486	25
6	11	53.24344529	25
6	12	62.45167759	25
6	13	50.67262664	25
6	14	90.52729194	25
6	15	68.05352048	25
6	16	54.78839887	25
6	17	40.14165408	25
6	18	1.585980506	25
6	19	63.55936342	25
7	8	98	50
7	9	48	42
7	10	93.57162713	25
7	11	86.98789083	25
7	12	14.99078926	25
7	13	8.308970462	25
7	14	19.94390089	25
7	15	64.81239432	25
7	16	44.45474339	25
7	17	70.07739567	25
7	18	29.86251141	25
7	19	81.21382737	25
8	9	99	0
8	10	95.04355666	25
8	11	47.52755397	25
8	12	75.72723312	25
8	13	80.73927495	25
8	14	59.70028786	25
8	15	92.44450971	25
8	16	79.29573931	25
8	17	62.53445314	25
8	18	31.58187763	25
8	19	69.70394223	25
9	10	36.24837098	25
9	11	29.52733902	25
9	12	32.01996463	25
9	13	13.88070395	25
9	14	87.50124452	25
9	15	25.8963244	25
9	16	89.7024635	25
9	17	49.24211099	25
9	18	70.94768895	25
9	19	31.08468759	25
10	11	80	2
10	12	6	3
10	13	7	3
10	14	16	13
10	15	0.1	14
10	16	88	25
10	17	12	15
10	18	43	48
10	19	92	47
11	12	1	2
11	13	3	2
11	14	32	13
11	15	23	14
11	16	45	18
11	17	55	21
11	18	32	49
11	19	62	47
12	13	18	3
12	14	23	21
12	15	19	15
12	16	78	14
12	17	93	13
12	18	39	47
12	19	80	48
13	14	77	13
13	15	38	14
13	16	96	25
13	17	16	16
13	18	80	50
13	19	98	46
14	15	14	2.8
14	16	7	3.21
14	17	2.2	0.95
14	18	77	48
14	19	77	49
15	16	1.4	0.555
15	17	2.2	2.09
15	18	88	49
15	19	39	44
16	17	28	2.2
16	18	98	47
16	19	43	42
17	18	98	50
17	19	48	42
18	19	99	0
