20
50
0	1	5	2
0	2	6	3
0	3	7	3
0	4	16	13
0	5	0.1	14
0	6	88	25
0	7	12	15
0	8	43	48
0	9	92	47
0	10	42.11592575	25
0	11	25.05954656	25
0	12	24.59139988	25
0	13	68.66010432	25
0	14	23.16633933	25
0	15	15.64147022	25
0	16	46.79518987	25
0	17	23.94378675	25
0	18	35.12180582	25
0	19	33.28893453	25
1	2	1	2
1	3	3	2
1	4	32	13
1	5	23	14
1	6	45	18
1	7	55	21
1	8	32	49
1	9	62	47
1	10	19.47182247	25
1	11	97.89359185	25
1	12	10.47710838	25
1	13	13.85702592	25
1	14	52.22522035	25
1	15	29.2620136	25
1	16	51.88780048	25
1	17	48.91992501	25
1	18	55.329879	25
1	19	92.78642396	25
2	3	5	3
2	4	23	21
2	5	19	15
2	6	78	14
2	7	93	13
2	8	39	47
2	9	80	48
2	10	4.915254817	25
2	11	47.13765263	25
2	12	7.390104974	25
2	13	20.87676214	25
2	14	65.99486603	25
2	15	26.3207532	25
2	16	13.08017342	25
2	17	18.96575482	25
2	18	74.10247388	25
2	19	31.24690107	25
3	4	77	13
3	5	38	14
3	6	96	25
3	7	16	16
3	8	80	50
3	9	98	46
3	10	18.67438764	25
3	11	95.88372857	25
3	12	71.92900964	25
3	13	64.95419567	25
3	14	1.020262301	25
3	15	58.27529814	25
3	16	22.67716978	25
3	17	22.6256698	25
3	18	33.02130193	25
3	19	72.94926723	25
4	5	6.1	2.8
4	6	7	3.21
4	7	2.2	0.95
4	8	77	48
4	9	77	49
4	10	51.86623246	25
4	11	1.287810623	25
4	12	13.57749818	25
4	13	88.14584897	25
4	14	92.77249664	25
4	15	50.37320958	25
4	16	42.28238865	25
4	17	79.01681556	25
4	18	41.34268562	25
4	19	80.74315255	25
5	6	1.4	0.555
5	7	2.2	2.09
5	8	88	49
5	9	39	44
5	10	62.99480902	25
5	11	65.14447971	25
5	12	56.59638835	25
5	13	16.03079239	25
5	14	9.691540773	25
5	15	28.67442889	25
5	16	29.68110813	25
5	17	23.14884193	25
5	18	55.76393274	25
5	19	92.60471518	25
6	7	3.9	2.2
6	8	98	47
6	9	43	42
6	10	62.85966407	25
6	11	6.507886322	25
6	12	40.14711451	25
6	13	5.960696192	25
6	14	49.79463955	25
6	15	56.91234022	25
6	16	96.36478831	25
6	17	65.99004823	25
6	18	89.54833804	25
6	19	4.240713052	25
7	8	98	50
7	9	48	42
7	10	53.73567745	25
7	11	19.13643217	25
7	12	44.73911262	25
7	13	96.87522165	25
7	14	44.61949567	25
7	15	2.39313669	25
7	16	28.28616947	25
7	17	82.4229857	25
7	18	28.68096972	25
7	19	98.69947518	25
8	9	99	0
8	10	14.13491493	25
8	11	96.56685609	25
8	12	48.71968548	25
8	13	7.323037982	25
8	14	74.28359522	25
8	15	19.89871494	25
8	16	23.65171046	25
8	17	50.66992079	25
8	18	77.32950207	25
8	19	76.32129239	25
9	10	38.73569569	25
9	11	44.68278185	25
9	12	31.61911573	25
9	13	67.05690089	25
9	14	6.111817286	25
9	15	82.92315344	25
9	16	15.92168154	25
9	17	36.47221148	25
9	18	51.16621114	25
9	19	96.58968668	25
10	11	5	2
10	12	6	3
10	13	7	3
10	14	16	13
10	15	0.1	14
10	16	88	25
10	17	12	15
10	18	43	48
10	19	92	47
11	12	1	2
11	13	3	2
11	14	32	13
11	15	23	14
11	16	45	18
11	17	55	21
11	18	32	49
11	19	62	47
12	13	5	3
12	14	23	21
12	15	19	15
12	16	78	14
12	17	93	13
12	18	39	47
12	19	80	48
13	14	77	13
13	15	38	14
13	16	96	25
13	17	16	16
13	18	80	50
13	19	98	46
14	15	6.1	2.8
14	16	7	3.21
14	17	2.2	0.95
14	18	77	48
14	19	77	49
15	16	1.4	0.555
15	17	2.2	2.09
15	18	88	49
15	19	39	44
16	17	3.9	2.2
16	18	98	47
16	19	43	42
17	18	98	50
17	19	48	42
18	19	99	0
