20
50
0	1	25	2
0	2	6	3
0	3	7	3
0	4	16	13
0	5	0.1	14
0	6	88	25
0	7	12	15
0	8	43	48
0	9	92	47
0	10	40.58234762	25
0	11	17.41899251	25
0	12	82.38472467	25
0	13	63.80563081	25
0	14	26.03846047	25
0	15	28.99108559	25
0	16	72.24835416	25
0	17	62.55192503	25
0	18	6.174247947	25
0	19	85.54997716	25
1	2	1	2
1	3	3	2
1	4	32	13
1	5	23	14
1	6	45	18
1	7	55	21
1	8	32	49
1	9	62	47
1	10	8.042595471	25
1	11	63.39299675	25
1	12	32.77369438	25
1	13	33.87750849	25
1	14	72.75462293	25
1	15	89.43718827	25
1	16	21.55043519	25
1	17	67.27010615	25
1	18	87.40710853	25
1	19	23.34132269	25
2	3	18	3
2	4	23	21
2	5	19	15
2	6	78	14
2	7	93	13
2	8	39	47
2	9	80	48
2	10	19.74860473	25
2	11	36.16693027	25
2	12	65.88146878	25
2	13	85.55402597	25
2	14	93.40176839	25
2	15	95.48015485	25
2	16	70.94381679	25
2	17	19.78668667	25
2	18	77.24521452	25
2	19	39.18401557	25
3	4	77	13
3	5	38	14
3	6	96	25
3	7	16	16
3	8	80	50
3	9	98	46
3	10	76.83955052	25
3	11	42.93223045	25
3	12	68.07287226	25
3	13	13.78852863	25
3	14	75.6028195	25
3	15	73.0806133	25
3	16	2.844694213	25
3	17	65.86196039	25
3	18	38.22607294	25
3	19	41.6773964	25
4	5	50	2.8
4	6	7	3.21
4	7	2.2	0.95
4	8	77	48
4	9	77	49
4	10	99.01	25
4	11	54.08382558	0
4	12	63.77288254	25
4	13	43.05270035	0
4	14	58.23794823	25
4	15	27.05494595	0
4	16	99.01	25
4	17	90.29827631	0
4	18	41.19230767	25
4	19	99.01	0
5	6	1.4	0.555
5	7	2.2	2.09
5	8	88	49
5	9	39	44
5	10	74.36482727	25
5	11	8.886131525	25
5	12	73.68847547	25
5	13	5.413423534	25
5	14	33.11956231	25
5	15	62.18619806	25
5	16	71.19283263	25
5	17	50.84246307	25
5	18	23.0725433	25
5	19	10.81788091	25
6	7	28	2.2
6	8	98	47
6	9	43	42
6	10	33.93180782	25
6	11	86.89054666	25
6	12	39.59593481	25
6	13	47.31441771	25
6	14	64.35177494	25
6	15	56.14131072	25
6	16	94.17446884	25
6	17	88.97288703	25
6	18	19.31819262	25
6	19	85.46307997	25
7	8	98	50
7	9	48	42
7	10	41.68773153	25
7	11	26.92241058	25
7	12	20.19086263	25
7	13	65.35786725	25
7	14	60.76492965	25
7	15	92.4486831	25
7	16	16.98179806	25
7	17	87.52733373	25
7	18	95.42947207	25
7	19	11.55841173	25
8	9	99	0
8	10	84.92188724	25
8	11	75.82249579	25
8	12	43.33549874	25
8	13	6.188207544	25
8	14	45.45679734	25
8	15	29.14910474	25
8	16	77.95235886	25
8	17	89.6020638	25
8	18	70.85570025	25
8	19	72.52476758	25
9	10	40.07535169	25
9	11	56.38000677	25
9	12	84.24820288	25
9	13	3.326554826	25
9	14	11.03239947	25
9	15	95.97758451	25
9	16	53.0054878	25
9	17	35.82942977	25
9	18	95.91615745	25
9	19	72.13184053	25
10	11	99	2
10	12	6	3
10	13	7	3
10	14	16	13
10	15	0.1	14
10	16	88	25
10	17	12	15
10	18	43	48
10	19	92	47
11	12	1	2
11	13	3	2
11	14	32	13
11	15	1	5
11	16	45	18
11	17	1	0
11	18	32	49
11	19	2	2
12	13	99	3
12	14	5	1
12	15	19	15
12	16	78	14
12	17	93	13
12	18	39	47
12	19	80	48
13	14	77	13
13	15	1	0
13	16	96	25
13	17	4	1
13	18	80	50
13	19	2	2
14	15	99	2.8
14	16	7	3.21
14	17	2.2	0.95
14	18	77	48
14	19	77	49
15	16	1.4	0.555
15	17	2.2	2.09
15	18	88	49
15	19	5	0
16	17	99	2.2
16	18	98	47
16	19	43	42
17	18	98	50
17	19	1	1
18	19	99	0
