20
50
0	1	25	2
0	2	6	3
0	3	7	3
0	4	16	13
0	5	0.1	14
0	6	88	25
0	7	12	15
0	8	43	48
0	9	92	47
0	10	15.90872274	25
0	11	46.0107861	25
0	12	36.69461372	25
0	13	96.9060068	25
0	14	8.337566699	25
0	15	62.61051677	25
0	16	38.97498428	25
0	17	98.93576879	25
0	18	62.54594928	25
0	19	88.72309511	25
1	2	1	2
1	3	3	2
1	4	32	13
1	5	23	14
1	6	45	18
1	7	55	21
1	8	32	49
1	9	62	47
1	10	12.42288123	25
1	11	39.25759772	25
1	12	22.88816437	25
1	13	74.5504563	25
1	14	64.29659118	25
1	15	43.83366639	25
1	16	8.058068813	25
1	17	96.11122973	25
1	18	43.43088254	25
1	19	96.36028544	25
2	3	18	3
2	4	23	21
2	5	19	15
2	6	78	14
2	7	93	13
2	8	39	47
2	9	80	48
2	10	79.10703956	25
2	11	8.664528811	25
2	12	48.69304261	25
2	13	79.17827438	25
2	14	37.60875571	25
2	15	35.39651476	25
2	16	97.73288108	25
2	17	90.57552618	25
2	18	41.07634488	25
2	19	46.68793783	25
3	4	77	13
3	5	38	14
3	6	96	25
3	7	16	16
3	8	80	50
3	9	98	46
3	10	43.04776673	25
3	11	21.68036603	25
3	12	8.841960057	25
3	13	49.75254537	25
3	14	3.41016491	25
3	15	38.4128577	25
3	16	60.30707817	25
3	17	43.25168521	25
3	18	69.82524477	25
3	19	67.07343933	25
4	5	14	2.8
4	6	7	3.21
4	7	2.2	0.95
4	8	77	48
4	9	77	49
4	10	99	0
4	11	34.76382188	25
4	12	33.64956776	25
4	13	4.400001982	25
4	14	90.10444161	25
4	15	20.87329703	25
4	16	66.57665738	25
4	17	28.81293793	25
4	18	62.35973954	25
4	19	33.36650563	25
5	6	1.4	0.555
5	7	2.2	2.09
5	8	88	49
5	9	39	44
5	10	52.3152547	25
5	11	22.47472776	25
5	12	41.86141619	25
5	13	67.60658055	25
5	14	58.71183966	25
5	15	81.96544267	25
5	16	69.50957716	25
5	17	57.31809619	25
5	18	43.35485954	25
5	19	38.92266675	25
6	7	28	2.2
6	8	98	47
6	9	43	42
6	10	82.54254729	25
6	11	83.04995441	25
6	12	35.73463302	25
6	13	82.23762276	25
6	14	33.71942686	25
6	15	73.79284415	25
6	16	35.32367868	25
6	17	74.19262228	25
6	18	6.215641128	25
6	19	62.62048666	25
7	8	98	50
7	9	48	42
7	10	95.08122452	25
7	11	2.043392602	25
7	12	57.08427071	25
7	13	67.26592743	25
7	14	63.79483349	25
7	15	50.51364692	25
7	16	86.84218799	25
7	17	95.17978727	25
7	18	16.92500745	25
7	19	74.72689056	25
8	9	99	0
8	10	31.2896512	25
8	11	75.84699114	25
8	12	79.21531256	25
8	13	45.25181262	25
8	14	5.065700176	25
8	15	66.961624	25
8	16	53.27099862	25
8	17	80.18277376	25
8	18	80.6789174	25
8	19	93.47664671	25
9	10	66.59325657	25
9	11	81.51569217	25
9	12	62.83421965	25
9	13	23.5558764	25
9	14	68.18421996	25
9	15	2.512330897	25
9	16	24.80111708	25
9	17	92.06017684	25
9	18	27.80943622	25
9	19	13.2722864	25
10	11	25	2
10	12	6	3
10	13	7	3
10	14	16	13
10	15	0.1	14
10	16	88	25
10	17	12	15
10	18	43	48
10	19	92	47
11	12	1	2
11	13	3	2
11	14	32	13
11	15	23	14
11	16	45	18
11	17	55	21
11	18	32	49
11	19	62	47
12	13	18	3
12	14	23	21
12	15	19	15
12	16	78	14
12	17	93	13
12	18	39	47
12	19	80	48
13	14	77	13
13	15	38	14
13	16	96	25
13	17	16	16
13	18	80	50
13	19	98	46
14	15	14	2.8
14	16	7	3.21
14	17	2.2	0.95
14	18	77	48
14	19	77	49
15	16	1.4	0.555
15	17	2.2	2.09
15	18	88	49
15	19	39	44
16	17	28	2.2
16	18	98	47
16	19	43	42
17	18	98	50
17	19	48	42
18	19	99	0
